측정소코드,측정일시,PM10,PM25
221211,2016040508,40,29
221211,2016040509,72,46
221211,2016040510,74,53
221211,2016040511,78,33
221211,2016040512,52,31
221211,2016040513,50,25
221211,2016040514,42,14
221211,2016040515,26,10
221211,2016040516,50,16
221211,2016040517,51,26
221211,2016040518,28,25
221211,2016040519,19,25
221211,2016040520,22,21
221211,2016040521,42,29
221211,2016040522,49,36
221211,2016040523,53,35
221211,2016040524,49,28
221211,2016040601,39,29
221211,2016040602,42,29
221211,2016040603,42,30
221211,2016040604,51,34
221211,2016040605,44,34
221211,2016040606,48,34
221211,2016040607,49,38
221211,2016040608,61,43
221211,2016040609,81,49
221211,2016040610,79,45
221211,2016040611,107,40
221211,2016040612,91,34
221211,2016040613,82,31
221211,2016040614,69,32
221211,2016040615,78,39
221211,2016040616,70,44
221211,2016040617,75,45
221211,2016040618,84,51
221211,2016040619,90,52
221211,2016040620,84,53
221211,2016040621,53,41
221211,2016040622,22,23
221211,2016040623,28,22
221211,2016040624,5,22
221211,2016040701,5,10
221211,2016040702,8,6
221211,2016040703,11,9
221211,2016040704,14,7
221211,2016040705,20,12
221211,2016040706,24,14
221211,2016040707,7,7
221211,2016040708,5,8
221211,2016040709,8,7
221211,2016040710,12,7
221211,2016040711,13,10
221211,2016040712,30,16
221211,2016040713,5,5
221211,2016040714,23,8
221211,2016040715,39,17
221211,2016040716,5,9
221211,2016040717,25,11
221211,2016040718,13,12
221211,2016040719,21,13
221211,2016040720,26,16
221211,2016040721,37,24
221211,2016040722,27,27
221211,2016040723,26,26
221211,2016040724,42,33
221211,2016040801,30,32
221211,2016040802,58,31
221211,2016040803,42,40
221211,2016040804,49,39
221211,2016040805,48,36
221211,2016040806,45,34
221211,2016040807,35,35
221211,2016040808,52,35
221211,2016040809,71,45
221211,2016040810,89,38
221211,2016040811,77,42
221211,2016040812,93,28
221211,2016040813,90,31
221211,2016040814,82,22
221211,2016040815,87,21
221211,2016040816,71,23
221211,2016040817,63,21
221211,2016040818,41,25
221211,2016040819,47,22
221211,2016040820,50,25
221211,2016040821,55,26
221211,2016040822,68,37
221211,2016040823,71,39
221211,2016040824,61,32
221211,2016040901,65,25
221211,2016040902,66,30
221211,2016040903,66,30
221211,2016040904,48,31
221211,2016040905,84,34
221211,2016040906,52,36
221211,2016040907,68,39
221211,2016040908,73,48
221211,2016040909,96,44
221211,2016040910,122,43
221211,2016040911,105,35
221211,2016040912,132,34
221211,2016040913,147,42
221211,2016040914,141,44
221211,2016040915,115,39
221211,2016040916,122,43
221211,2016040917,132,45
221211,2016040918,135,47
221211,2016040919,151,53
221211,2016040920,143,53
221211,2016040921,155,55
221211,2016040922,165,61
221211,2016040923,143,60
221211,2016040924,139,56
221211,2016041001,138,58
221211,2016041002,130,52
221211,2016041003,114,53
221211,2016041004,116,56
221211,2016041005,117,56
221211,2016041006,101,57
221211,2016041007,118,53
221211,2016041008,123,61
221211,2016041009,138,60
221211,2016041010,163,61
221211,2016041011,145,56
221211,2016041012,154,61
221211,2016041013,144,59
221211,2016041014,128,44
221211,2016041015,111,47
221211,2016041016,95,39
221211,2016041017,97,36
221211,2016041018,95,36
221211,2016041019,99,36
221211,2016041020,80,35
221211,2016041021,78,32
221211,2016041022,80,34
221211,2016041023,79,34
221211,2016041024,62,35
221211,2016041101,75,25
221211,2016041102,71,27
221211,2016041103,84,28
221211,2016041104,54,30
221211,2016041105,33,19
221211,2016041106,19,17
221211,2016041107,18,10
221211,2016041108,20,10
221211,2016041109,23,12
221211,2016041110,29,14
221211,2016041111,37,17
221211,2016041112,45,19
221211,2016041113,43,20
221211,2016041114,49,24
221211,2016041115,66,23
221211,2016041116,47,22
221211,2016041117,36,24
221211,2016041118,63,27
221211,2016041119,40,28
221211,2016041120,28,23
221211,2016041121,11,23
221211,2016041122,32,22
221211,2016041123,33,26
221211,2016041124,34,27
221211,2016041201,34,23
221211,2016041202,38,29
221211,2016041203,39,26
221211,2016041204,41,30
221211,2016041205,46,31
221211,2016041206,43,28
221211,2016041207,45,24
221211,2016041208,55,38
221211,2016041209,67,50
221211,2016041210,60,34
221211,2016041211,46,21
221211,2016041212,64,19
221211,2016041213,46,22
221211,2016041214,39,17
221211,2016041215,48,11
221211,2016041216,40,14
221211,2016041217,40,17
221211,2016041218,33,23
221211,2016041219,29,23
221211,2016041220,27,20
221211,2016041221,37,23
221211,2016041222,39,26
221211,2016041223,54,34
221211,2016041224,52,31
221211,2016041301,54,28
221211,2016041302,47,31
221211,2016041303,57,36
221211,2016041304,50,41
221211,2016041305,75,40
221211,2016041306,58,39
221211,2016041307,55,34
221211,2016041308,70,26
221211,2016041309,59,29
221211,2016041310,47,22
221211,2016041311,29,16
221211,2016041312,28,15
221211,2016041313,23,15
221211,2016041314,21,15
221211,2016041315,24,17
221211,2016041316,12,6
221211,2016041317,11,5
221211,2016041318,12,7
221211,2016041319,16,12
221211,2016041320,12,13
221211,2016041321,22,12
221211,2016041322,27,18
221211,2016041323,33,23
221211,2016041324,47,27
221211,2016041401,44,33
221211,2016041402,32,20
221211,2016041403,38,20
221211,2016041404,41,28
221211,2016041405,33,22
221211,2016041406,52,23
221211,2016041407,29,29
221211,2016041408,38,27
221211,2016041409,68,33
221211,2016041410,61,34
221211,2016041411,62,18
221211,2016041412,65,20
221211,2016041413,85,16
221211,2016041414,119,26
221211,2016041415,105,19
221211,2016041416,110,23
221211,2016041417,101,25
221211,2016041418,66,21
221211,2016041419,53,28
221211,2016041420,54,33
221211,2016041421,76,42
221211,2016041422,75,40
221211,2016041423,51,23
221211,2016041424,59,28
221211,2016041501,57,26
221211,2016041502,57,22
221211,2016041503,61,29
221211,2016041504,66,28
221211,2016041505,47,31
221211,2016041506,55,36
221211,2016041507,46,31
221211,2016041508,40,23
221211,2016041509,44,17
221211,2016041510,60,18
221211,2016041511,49,22
221211,2016041512,48,19
221211,2016041513,39,16
221211,2016041514,43,14
221211,2016041515,34,17
221211,2016041516,32,18
221211,2016041517,35,17
221211,2016041518,36,19
221211,2016041519,32,23
221211,2016041520,34,23
221211,2016041521,38,31
221211,2016041522,49,36
221211,2016041523,25,31
221211,2016041524,44,26
221211,2016041601,45,27
221211,2016041602,47,31
221211,2016041603,36,27
221211,2016041604,38,26
221211,2016041605,40,26
221211,2016041606,40,30
221211,2016041607,51,32
221211,2016041608,55,33
221211,2016041609,85,54
221211,2016041610,66,40
221211,2016041611,89,37
221211,2016041612,72,29
221211,2016041613,68,26
221211,2016041614,49,24
221211,2016041615,41,25
221211,2016041616,39,23
221211,2016041617,39,21
221211,2016041618,51,21
221211,2016041619,45,25
221211,2016041620,43,26
221211,2016041621,23,21
221211,2016041622,28,20
221211,2016041623,17,8
221211,2016041624,16,8
221211,2016041701,20,9
221211,2016041702,12,6
221211,2016041703,20,7
221211,2016041704,15,7
221211,2016041705,20,8
221211,2016041706,12,9
221211,2016041707,6,10
221211,2016041708,20,8
221211,2016041709,18,7
221211,2016041710,24,7
221211,2016041711,25,11
221211,2016041712,31,10
221211,2016041713,37,10
221211,2016041714,33,12
221211,2016041715,31,17
221211,2016041716,39,17
221211,2016041717,45,19
221211,2016041718,65,24
221211,2016041719,61,31
221211,2016041720,55,27
221211,2016041721,46,22
221211,2016041722,45,21
221211,2016041723,39,16
221211,2016041724,42,18
221211,2016041801,26,13
221211,2016041802,34,13
221211,2016041803,43,12
221211,2016041804,17,13
221211,2016041805,32,16
221211,2016041806,37,14
221211,2016041807,38,17
221211,2016041808,52,18
221211,2016041809,51,32
221211,2016041810,72,20
221211,2016041811,66,19
221211,2016041812,69,20
221211,2016041813,83,18
221211,2016041814,59,20
221211,2016041815,65,16
221211,2016041816,55,18
221211,2016041817,74,23
221211,2016041818,63,23
221211,2016041819,48,26
221211,2016041820,55,34
221211,2016041821,50,32
221211,2016041822,66,38
221211,2016041823,60,43
221211,2016041824,63,37
221211,2016041901,50,20
221211,2016041902,27,16
221211,2016041903,48,27
221211,2016041904,49,29
221211,2016041905,58,34
221211,2016041906,55,29
221211,2016041907,46,23
221211,2016041908,44,25
221211,2016041909,51,24
221211,2016041910,67,21
221211,2016041911,48,16
221211,2016041912,55,18
221211,2016041913,41,16
221211,2016041914,55,20
221211,2016041915,60,21
221211,2016041916,53,27
221211,2016041917,47,23
221211,2016041918,44,27
221211,2016041919,36,27
221211,2016041920,39,31
221211,2016041921,43,35
221211,2016041922,55,42
221211,2016041923,39,38
221211,2016041924,58,37
221211,2016042001,51,35
221211,2016042002,46,34
221211,2016042003,52,37
221211,2016042004,62,42
221211,2016042005,54,46
221211,2016042006,61,41
221211,2016042007,63,48
221211,2016042008,84,62
221211,2016042009,76,44
221211,2016042010,96,47
221211,2016042011,70,27
221211,2016042012,64,27
221211,2016042013,65,31
221211,2016042014,45,20
221211,2016042015,28,16
221211,2016042016,21,10
221211,2016042017,28,18
221211,2016042018,18,19
221211,2016042019,26,23
221211,2016042020,25,23
221211,2016042021,30,27
221211,2016042022,40,31
221211,2016042023,47,32
221211,2016042024,47,33
221211,2016042101,44,31
221211,2016042102,39,32
221211,2016042103,46,27
221211,2016042104,39,26
221211,2016042105,51,35
221211,2016042106,38,30
221211,2016042107,17,11
221211,2016042108,12,15
221211,2016042109,8,14
221211,2016042110,28,8
221211,2016042111,28,6
221211,2016042112,21,8
221211,2016042113,20,13
221211,2016042114,10,8
221211,2016042115,13,5
221211,2016042116,23,10
221211,2016042117,14,8
221211,2016042118,23,10
221211,2016042119,20,19
221211,2016042120,22,16
221211,2016042121,24,22
221211,2016042122,29,23
221211,2016042123,30,22
221211,2016042124,31,23
221211,2016042201,27,27
221211,2016042202,33,21
221211,2016042203,29,18
221211,2016042204,30,24
221211,2016042205,18,28
221211,2016042206,48,24
221211,2016042207,21,26
221211,2016042208,42,25
221211,2016042209,79,35
221211,2016042210,54,29
221211,2016042211,48,21
221211,2016042212,42,10
221211,2016042213,50,15
221211,2016042214,52,18
221211,2016042215,60,18
221211,2016042216,41,20
221211,2016042217,32,21
221211,2016042218,32,17
221211,2016042219,50,28
221211,2016042220,48,26
221211,2016042221,52,28
221211,2016042222,57,45
221211,2016042223,67,43
221211,2016042224,77,53
221211,2016042301,77,54
221211,2016042302,67,49
221211,2016042303,62,43
221211,2016042304,84,58
221211,2016042305,72,50
221211,2016042306,66,48
221211,2016042307,73,54
221211,2016042308,85,58
221211,2016042309,124,99
221211,2016042310,107,65
221211,2016042311,125,59
221211,2016042312,220,53
221211,2016042313,201,54
221211,2016042314,227,58
221211,2016042315,284,58
221211,2016042316,262,52
221211,2016042317,274,61
221211,2016042318,294,60
221211,2016042319,257,54
221211,2016042320,256,51
221211,2016042321,236,50
221211,2016042322,227,67
221211,2016042323,219,60
221211,2016042324,213,53
221211,2016042401,197,53
221211,2016042402,182,53
221211,2016042403,191,59
221211,2016042404,181,53
221211,2016042405,149,56
221211,2016042406,164,55
221211,2016042407,168,54
221211,2016042408,168,54
221211,2016042409,170,45
221211,2016042410,212,49
221211,2016042411,200,41
221211,2016042412,235,26
221211,2016042413,196,23
221211,2016042414,161,27
221211,2016042415,147,33
221211,2016042416,150,36
221211,2016042417,170,42
221211,2016042418,163,41
221211,2016042419,145,36
221211,2016042420,122,33
221211,2016042421,121,33
221211,2016042422,131,32
221211,2016042423,118,34
221211,2016042424,109,36
221211,2016042501,111,35
221211,2016042502,81,30
221211,2016042503,91,36
221211,2016042504,93,31
221211,2016042505,85,27
221211,2016042506,85,32
221211,2016042507,89,34
221211,2016042508,86,33
221211,2016042509,93,30
221211,2016042510,117,31
221211,2016042511,122,27
221211,2016042512,118,24
221211,2016042513,111,21
221211,2016042514,111,22
221211,2016042515,109,25
221211,2016042516,99,23
221211,2016042517,,18
221211,2016042518,76,17
221211,2016042519,58,21
221211,2016042520,74,23
221211,2016042521,87,35
221211,2016042522,80,33
221211,2016042523,86,39
221211,2016042524,76,32
221211,2016042601,74,29
221211,2016042602,66,27
221211,2016042603,48,33
221211,2016042604,66,36
221211,2016042605,67,33
221211,2016042606,62,35
221211,2016042607,79,41
221211,2016042608,106,55
221211,2016042609,96,45
221211,2016042610,120,31
221211,2016042611,113,31
221211,2016042612,102,29
221211,2016042613,62,16
221211,2016042614,50,14
221211,2016042615,55,20
221211,2016042616,43,19
221211,2016042617,67,27
221211,2016042618,96,34
221211,2016042619,91,31
221211,2016042620,89,36
221211,2016042621,86,31
221211,2016042622,81,32
221211,2016042623,86,32
221211,2016042624,53,29
221211,2016042701,52,27
221211,2016042702,21,28
221211,2016042703,39,28
221211,2016042704,33,24
221211,2016042705,24,17
221211,2016042706,25,21
221211,2016042707,26,17
221211,2016042708,31,21
221211,2016042709,27,14
221211,2016042710,33,19
221211,2016042711,32,17
221211,2016042712,31,13
221211,2016042713,28,14
221211,2016042714,20,12
221211,2016042715,22,11
221211,2016042716,13,8
221211,2016042717,35,9
221211,2016042718,13,6
221211,2016042719,10,7
221211,2016042720,6,8
221211,2016042721,5,8
221211,2016042722,7,7
221211,2016042723,12,10
221211,2016042724,11,6
221211,2016042801,9,6
221211,2016042802,10,5
221211,2016042803,13,4
221211,2016042804,19,6
221211,2016042805,18,8
221211,2016042806,13,11
221211,2016042807,24,17
221211,2016042808,26,17
221211,2016042809,25,12
221211,2016042810,21,13
221211,2016042811,29,17
221211,2016042812,36,18
221211,2016042813,62,18
221211,2016042814,34,18
221211,2016042815,36,21
221211,2016042816,40,26
221211,2016042817,43,26
221211,2016042818,51,30
221211,2016042819,50,29
221211,2016042820,50,28
221211,2016042821,45,26
221211,2016042822,49,24
221211,2016042823,41,26
221211,2016042824,36,22
221211,2016042901,20,21
221211,2016042902,57,19
221211,2016042903,22,27
221211,2016042904,42,28
221211,2016042905,40,27
221211,2016042906,34,25
221211,2016042907,38,25
221211,2016042908,51,32
221211,2016042909,48,36
221211,2016042910,71,28
221211,2016042911,51,19
221211,2016042912,60,20
221211,2016042913,51,18
221211,2016042914,46,22
221211,2016042915,29,16
221211,2016042916,31,15
221211,2016042917,23,15
221211,2016042918,24,19
221211,2016042919,21,25
221211,2016042920,33,26
221211,2016042921,28,27
221211,2016042922,45,33
221211,2016042923,42,26
221211,2016042924,51,26
221211,2016043001,45,33
221211,2016043002,29,34
221211,2016043003,52,38
221211,2016043004,52,31
221211,2016043005,40,32
221211,2016043006,53,41
221211,2016043007,68,50
221211,2016043008,64,40
221211,2016043009,98,50
221211,2016043010,71,39
221211,2016043011,77,35
221211,2016043012,76,27
221211,2016043013,50,25
221211,2016043014,51,24
221211,2016043015,55,24
221211,2016043016,54,28
221211,2016043017,55,23
221211,2016043018,59,24
221211,2016043019,47,25
221211,2016043020,39,28
221211,2016043021,52,29
221211,2016043022,54,27
221211,2016043023,46,28
221211,2016043024,51,27
221211,2016050101,56,31
221211,2016050102,46,26
221211,2016050103,64,31
221211,2016050104,61,38
221211,2016050105,61,35
221211,2016050106,63,39
221211,2016050107,63,44
221211,2016050108,83,52
221211,2016050109,72,39
221211,2016050110,92,26
221211,2016050111,68,27
221211,2016050112,59,22
221211,2016050113,60,19
221211,2016050114,53,19
221211,2016050115,46,24
221211,2016050116,46,21
221211,2016050117,47,23
221211,2016050118,37,26
221211,2016050119,39,27
221211,2016050120,30,19
221211,2016050121,27,24
221211,2016050122,31,25
221211,2016050123,33,23
221211,2016050124,32,23
221211,2016050201,32,22
221211,2016050202,31,24
221211,2016050203,36,24
221211,2016050204,31,21
221211,2016050205,34,24
221211,2016050206,22,28
221211,2016050207,52,25
221211,2016050208,54,34
221211,2016050209,70,42
221211,2016050210,70,29
221211,2016050211,60,27
221211,2016050212,59,32
221211,2016050213,53,28
221211,2016050214,50,30
221211,2016050215,52,27
221211,2016050216,49,25
221211,2016050217,48,19
221211,2016050218,30,26
221211,2016050219,34,28
221211,2016050220,41,31
221211,2016050221,38,27
221211,2016050222,44,29
221211,2016050223,47,27
221211,2016050224,37,25
221211,2016050301,36,22
221211,2016050302,30,19
221211,2016050303,35,20
221211,2016050304,31,14
221211,2016050305,19,10
221211,2016050306,25,14
221211,2016050307,16,11
221211,2016050308,23,9
221211,2016050309,13,7
221211,2016050310,14,7
221211,2016050311,19,7
221211,2016050312,18,7
221211,2016050313,11,6
221211,2016050314,26,7
221211,2016050315,31,11
221211,2016050316,21,16
221211,2016050317,41,17
221211,2016050318,36,14
221211,2016050319,28,14
221211,2016050320,19,13
221211,2016050321,16,12
221211,2016050322,19,15
221211,2016050323,34,13
221211,2016050324,39,16
221211,2016050401,54,18
221211,2016050402,12,16
221211,2016050403,32,12
221211,2016050404,36,18
221211,2016050405,54,16
221211,2016050406,24,15
221211,2016050407,41,19
221211,2016050408,64,15
221211,2016050409,46,16
221211,2016050410,71,22
221211,2016050411,89,23
221211,2016050412,90,18
221211,2016050413,93,27
221211,2016050414,130,22
221211,2016050415,112,22
221211,2016050416,191,17
221211,2016050417,61,11
221211,2016050418,58,13
221211,2016050419,35,15
221211,2016050420,33,13
221211,2016050421,28,15
221211,2016050422,26,17
221211,2016050423,32,15
221211,2016050424,28,11
221211,2016050501,37,16
221211,2016050502,42,15
221211,2016050503,28,15
221211,2016050504,39,13
221211,2016050505,33,20
221211,2016050506,22,19
221211,2016050507,51,20
221211,2016050508,43,24
221211,2016050509,67,23
221211,2016050510,54,22
221211,2016050511,58,16
221211,2016050512,58,20
221211,2016050513,57,22
221211,2016050514,67,19
221211,2016050515,44,24
221211,2016050516,37,18
221211,2016050517,23,19
221211,2016050518,21,15
221211,2016050519,22,19
221211,2016050520,35,23
221211,2016050521,39,27
221211,2016050522,48,29
221211,2016050523,56,31
221211,2016050524,57,28
221211,2016050601,71,39
221211,2016050602,59,44
221211,2016050603,73,39
221211,2016050604,75,41
221211,2016050605,53,30
221211,2016050606,46,23
221211,2016050607,26,21
221211,2016050608,11,19
221211,2016050609,12,14
221211,2016050610,14,18
221211,2016050611,20,21
221211,2016050612,14,16
221211,2016050613,22,16
221211,2016050614,13,13
221211,2016050615,21,12
221211,2016050616,21,17
221211,2016050617,22,22
221211,2016050618,25,21
221211,2016050619,25,21
221211,2016050620,20,25
221211,2016050621,22,24
221211,2016050622,38,33
221211,2016050623,33,34
221211,2016050624,31,32
221211,2016050701,31,23
221211,2016050702,25,26
221211,2016050703,42,35
221211,2016050704,49,42
221211,2016050705,57,49
221211,2016050706,65,46
221211,2016050707,112,38
221211,2016050708,185,54
221211,2016050709,251,59
221211,2016050710,269,57
221211,2016050711,268,49
221211,2016050712,269,49
221211,2016050713,241,50
221211,2016050714,177,34
221211,2016050715,171,32
221211,2016050716,151,30
221211,2016050717,141,29
221211,2016050718,110,24
221211,2016050719,141,36
221211,2016050720,166,45
221211,2016050721,170,55
221211,2016050722,98,36
221211,2016050723,110,42
221211,2016050724,87,37
221211,2016050801,80,36
221211,2016050802,68,32
221211,2016050803,68,34
221211,2016050804,62,30
221211,2016050805,65,28
221211,2016050806,53,28
221211,2016050807,119,28
221211,2016050808,149,43
221211,2016050809,195,47
221211,2016050810,206,46
221211,2016050811,200,49
221211,2016050812,188,40
221211,2016050813,162,34
221211,2016050814,121,30
221211,2016050815,97,23
221211,2016050816,49,20
221211,2016050817,53,18
221211,2016050818,42,15
221211,2016050819,48,16
221211,2016050820,55,20
221211,2016050821,45,19
221211,2016050822,56,22
221211,2016050823,63,22
221211,2016050824,59,22
221211,2016050901,51,22
221211,2016050902,51,26
221211,2016050903,50,24
221211,2016050904,51,24
221211,2016050905,45,22
221211,2016050906,49,22
221211,2016050907,45,20
221211,2016050908,50,26
221211,2016050909,63,30
221211,2016050910,84,34
221211,2016050911,92,39
221211,2016050912,76,28
221211,2016050913,87,28
221211,2016050914,81,31
221211,2016050915,63,30
221211,2016050916,64,27
221211,2016050917,73,36
221211,2016050918,46,34
221211,2016050919,52,35
221211,2016050920,49,35
221211,2016050921,49,39
221211,2016050922,47,40
221211,2016050923,57,44
221211,2016050924,60,47
221211,2016051001,56,43
221211,2016051002,64,46
221211,2016051003,72,45
221211,2016051004,72,45
221211,2016051005,67,47
221211,2016051006,66,46
221211,2016051007,64,49
221211,2016051008,62,49
221211,2016051009,64,56
221211,2016051010,58,51
221211,2016051011,50,42
221211,2016051012,39,35
221211,2016051013,38,33
221211,2016051014,16,15
221211,2016051015,10,12
221211,2016051016,30,15
221211,2016051017,,13
221211,2016051018,20,14
221211,2016051019,15,10
221211,2016051020,10,13
221211,2016051021,8,12
221211,2016051022,12,16
221211,2016051023,14,14
221211,2016051024,12,12
221211,2016051101,11,13
221211,2016051102,18,12
221211,2016051103,31,16
221211,2016051104,,21
221211,2016051105,36,19
221211,2016051106,24,20
221211,2016051107,30,22
221211,2016051108,48,16
221211,2016051109,31,21
221211,2016051110,31,22
221211,2016051111,32,19
221211,2016051112,38,15
221211,2016051113,42,
221211,2016051114,52,
221211,2016051115,37,
221211,2016051116,37,16
221211,2016051117,38,15
221211,2016051118,24,19
221211,2016051119,19,18
221211,2016051120,20,17
221211,2016051121,14,16
221211,2016051122,23,14
221211,2016051123,29,18
221211,2016051124,36,19
221211,2016051201,26,16
221211,2016051202,15,22
221211,2016051203,34,23
221211,2016051204,32,24
221211,2016051205,34,27
221211,2016051206,40,28
221211,2016051207,41,27
221211,2016051208,46,21
221211,2016051209,66,26
221211,2016051210,69,29
221211,2016051211,58,23
221211,2016051212,59,22
221211,2016051213,55,25
221211,2016051214,53,21
221211,2016051215,48,19
221211,2016051216,35,22
221211,2016051217,36,18
221211,2016051218,23,19
221211,2016051219,14,13
221211,2016051220,15,17
221211,2016051221,15,19
221211,2016051222,26,25
221211,2016051223,24,25
221211,2016051224,18,16
221211,2016051301,26,16
221211,2016051302,23,17
221211,2016051303,19,19
221211,2016051304,24,19
221211,2016051305,21,16
221211,2016051306,24,18
221211,2016051307,49,26
221211,2016051308,47,25
221211,2016051309,56,29
221211,2016051310,51,23
221211,2016051311,58,26
221211,2016051312,60,26
221211,2016051313,58,33
221211,2016051314,48,26
221211,2016051315,51,28
221211,2016051316,54,29
221211,2016051317,35,27
221211,2016051318,37,23
221211,2016051319,37,22
221211,2016051320,38,18
221211,2016051321,36,19
221211,2016051322,34,20
221211,2016051323,25,17
221211,2016051324,27,21
221211,2016051401,27,18
221211,2016051402,37,18
221211,2016051403,42,15
221211,2016051404,31,19
221211,2016051405,32,17
221211,2016051406,37,15
221211,2016051407,29,20
221211,2016051408,31,16
221211,2016051409,52,13
221211,2016051410,42,18
221211,2016051411,52,11
221211,2016051412,51,16
221211,2016051413,42,17
221211,2016051414,46,20
221211,2016051415,41,20
221211,2016051416,28,16
221211,2016051417,24,15
221211,2016051418,27,12
221211,2016051419,15,12
221211,2016051420,20,14
221211,2016051421,17,18
221211,2016051422,25,18
221211,2016051423,21,18
221211,2016051424,33,18
221211,2016051501,29,19
221211,2016051502,20,19
221211,2016051503,19,13
221211,2016051504,37,26
221211,2016051505,43,30
221211,2016051506,47,30
221211,2016051507,59,31
221211,2016051508,50,35
221211,2016051509,55,34
221211,2016051510,59,23
221211,2016051511,61,22
221211,2016051512,48,24
221211,2016051513,45,22
221211,2016051514,42,20
221211,2016051515,39,21
221211,2016051516,40,23
221211,2016051517,43,24
221211,2016051518,37,24
221211,2016051519,33,28
221211,2016051520,35,32
221211,2016051521,25,23
221211,2016051522,22,19
221211,2016051523,21,17
221211,2016051524,24,16
221211,2016051601,15,11
221211,2016051602,14,7
221211,2016051603,12,4
221211,2016051604,13,11
221211,2016051605,13,7
221211,2016051606,9,4
221211,2016051607,,6
221211,2016051608,,9
221211,2016051609,28,15
221211,2016051610,23,26
221211,2016051611,32,28
221211,2016051612,37,27
221211,2016051613,63,30
221211,2016051614,62,21
221211,2016051615,63,17
221211,2016051616,59,25
221211,2016051617,63,25
221211,2016051618,44,21
221211,2016051619,43,28
221211,2016051620,36,28
221211,2016051621,41,29
221211,2016051622,41,28
221211,2016051623,41,23
221211,2016051624,35,31
221211,2016051701,18,31
221211,2016051702,40,28
221211,2016051703,36,23
221211,2016051704,31,22
221211,2016051705,27,19
221211,2016051706,36,20
221211,2016051707,38,26
221211,2016051708,48,23
221211,2016051709,47,20
221211,2016051710,83,24
221211,2016051711,72,25
221211,2016051712,72,16
221211,2016051713,60,19
221211,2016051714,58,18
221211,2016051715,54,17
221211,2016051716,66,20
221211,2016051717,55,26
221211,2016051718,42,26
221211,2016051719,45,29
221211,2016051720,46,37
221211,2016051721,52,38
221211,2016051722,57,36
221211,2016051723,51,34
221211,2016051724,52,38
221211,2016051801,49,35
221211,2016051802,52,36
221211,2016051803,35,37
221211,2016051804,47,39
221211,2016051805,54,43
221211,2016051806,52,41
221211,2016051807,57,39
221211,2016051808,72,43
221211,2016051809,86,45
221211,2016051810,88,51
221211,2016051811,89,35
221211,2016051812,65,29
221211,2016051813,81,34
221211,2016051814,101,45
221211,2016051815,84,47
221211,2016051816,75,42
221211,2016051817,75,33
221211,2016051818,46,23
221211,2016051819,28,26
221211,2016051820,34,26
221211,2016051821,52,32
221211,2016051822,46,33
221211,2016051823,46,36
221211,2016051824,43,31
221211,2016051901,35,32
221211,2016051902,36,29
221211,2016051903,39,27
221211,2016051904,46,38
221211,2016051905,38,33
221211,2016051906,40,33
221211,2016051907,59,41
221211,2016051908,84,42
221211,2016051909,93,39
221211,2016051910,76,40
221211,2016051911,79,38
221211,2016051912,69,35
