측정소코드,측정일시,PM10,PM25
221211,2016070809,51,38
221211,2016070810,46,30
221211,2016070811,36,21
221211,2016070812,32,16
221211,2016070813,21,24
221211,2016070814,18,17
221211,2016070815,28,14
221211,2016070816,32,12
221211,2016070817,29,21
221211,2016070818,28,19
221211,2016070819,16,24
221211,2016070820,17,23
221211,2016070821,18,20
221211,2016070822,12,15
221211,2016070823,12,12
221211,2016070824,10,6
221211,2016070901,11,6
221211,2016070902,12,7
221211,2016070903,11,11
221211,2016070904,14,10
221211,2016070905,15,15
221211,2016070906,18,11
221211,2016070907,26,15
221211,2016070908,30,18
221211,2016070909,38,15
221211,2016070910,24,13
221211,2016070911,27,15
221211,2016070912,35,18
221211,2016070913,33,18
221211,2016070914,35,21
221211,2016070915,17,10
221211,2016070916,21,17
221211,2016070917,16,8
221211,2016070918,14,12
221211,2016070919,13,9
221211,2016070920,9,8
221211,2016070921,7,11
221211,2016070922,10,13
221211,2016070923,21,12
221211,2016070924,17,14
221211,2016071001,14,16
221211,2016071002,22,10
221211,2016071003,20,18
221211,2016071004,20,22
221211,2016071005,24,15
221211,2016071006,26,21
221211,2016071007,28,21
221211,2016071008,25,20
221211,2016071009,33,21
221211,2016071010,40,27
221211,2016071011,48,24
221211,2016071012,46,28
221211,2016071013,48,34
221211,2016071014,53,32
221211,2016071015,42,38
221211,2016071016,37,33
221211,2016071017,31,32
221211,2016071018,43,28
221211,2016071019,40,29
221211,2016071020,54,45
221211,2016071021,43,29
221211,2016071022,54,52
221211,2016071023,68,57
221211,2016071024,99,
221211,2016071101,88,83
221211,2016071102,28,24
221211,2016071103,31,26
221211,2016071104,43,31
221211,2016071105,48,36
221211,2016071106,51,39
221211,2016071107,64,56
221211,2016071108,66,55
221211,2016071109,64,52
221211,2016071110,53,42
221211,2016071111,44,36
221211,2016071112,29,25
221211,2016071113,23,16
221211,2016071114,14,9
221211,2016071115,10,10
221211,2016071116,7,5
221211,2016071117,9,11
221211,2016071118,9,9
221211,2016071119,9,11
221211,2016071120,13,12
221211,2016071121,24,15
221211,2016071122,20,12
221211,2016071123,24,19
221211,2016071124,22,20
221211,2016071201,29,17
221211,2016071202,19,18
221211,2016071203,26,19
221211,2016071204,25,19
221211,2016071205,25,20
221211,2016071206,29,18
221211,2016071207,28,24
221211,2016071208,27,19
221211,2016071209,25,15
221211,2016071210,25,21
221211,2016071211,18,16
221211,2016071212,17,13
221211,2016071213,4,10
221211,2016071214,8,8
221211,2016071215,12,10
221211,2016071216,11,7
221211,2016071217,12,11
221211,2016071218,11,9
221211,2016071219,9,8
221211,2016071220,22,12
221211,2016071221,22,17
221211,2016071222,22,14
221211,2016071223,23,11
221211,2016071224,25,17
221211,2016071301,29,22
221211,2016071302,25,18
221211,2016071303,18,15
221211,2016071304,37,24
221211,2016071305,38,27
221211,2016071306,31,28
221211,2016071307,32,24
221211,2016071308,35,24
221211,2016071309,41,28
221211,2016071310,39,22
221211,2016071311,28,26
221211,2016071312,41,26
221211,2016071313,36,29
221211,2016071314,43,29
221211,2016071315,41,32
221211,2016071316,44,38
221211,2016071317,,
221211,2016071318,,
221211,2016071319,45,20
221211,2016071320,31,24
221211,2016071321,39,30
221211,2016071322,39,34
221211,2016071323,57,38
221211,2016071324,48,36
221211,2016071401,46,38
221211,2016071402,48,34
221211,2016071403,64,35
221211,2016071404,62,38
221211,2016071405,59,36
221211,2016071406,61,37
221211,2016071407,60,38
221211,2016071408,60,35
221211,2016071409,55,38
221211,2016071410,55,40
221211,2016071411,49,27
221211,2016071412,44,25
221211,2016071413,42,22
221211,2016071414,35,18
221211,2016071415,39,18
221211,2016071416,47,32
221211,2016071417,39,28
221211,2016071418,24,21
221211,2016071419,30,10
221211,2016071420,23,11
221211,2016071421,19,8
221211,2016071422,28,9
221211,2016071423,23,9
221211,2016071424,21,8
221211,2016071501,14,6
221211,2016071502,11,4
221211,2016071503,18,6
221211,2016071504,12,4
221211,2016071505,13,5
221211,2016071506,17,8
221211,2016071507,24,11
221211,2016071508,24,11
221211,2016071509,21,12
221211,2016071510,22,11
221211,2016071511,23,7
221211,2016071512,28,6
221211,2016071513,23,7
221211,2016071514,27,8
221211,2016071515,24,7
221211,2016071516,24,11
221211,2016071517,18,13
221211,2016071518,21,13
221211,2016071519,25,15
221211,2016071520,28,15
221211,2016071521,30,18
221211,2016071522,24,17
221211,2016071523,17,12
221211,2016071524,25,13
221211,2016071601,24,13
221211,2016071602,18,12
221211,2016071603,21,12
221211,2016071604,22,9
221211,2016071605,20,6
221211,2016071606,20,7
221211,2016071607,17,8
221211,2016071608,23,13
221211,2016071609,24,12
221211,2016071610,20,9
221211,2016071611,19,8
221211,2016071612,21,9
221211,2016071613,16,8
221211,2016071614,14,7
221211,2016071615,22,5
221211,2016071616,18,6
221211,2016071617,19,8
221211,2016071618,12,10
221211,2016071619,21,8
221211,2016071620,27,16
221211,2016071621,31,11
221211,2016071622,23,14
221211,2016071623,31,19
221211,2016071624,34,22
221211,2016071701,33,20
221211,2016071702,28,18
221211,2016071703,21,13
221211,2016071704,10,10
221211,2016071705,23,19
221211,2016071706,21,19
221211,2016071707,15,14
221211,2016071708,23,16
221211,2016071709,24,15
221211,2016071710,30,23
221211,2016071711,19,15
221211,2016071712,16,9
221211,2016071713,8,5
221211,2016071714,16,9
221211,2016071715,22,17
221211,2016071716,22,13
221211,2016071717,33,14
221211,2016071718,34,19
221211,2016071719,34,25
221211,2016071720,31,32
221211,2016071721,43,35
221211,2016071722,46,37
221211,2016071723,47,38
221211,2016071724,40,38
221211,2016071801,49,36
221211,2016071802,35,34
221211,2016071803,46,33
221211,2016071804,40,33
221211,2016071805,39,35
221211,2016071806,35,37
221211,2016071807,45,38
221211,2016071808,45,33
221211,2016071809,38,37
221211,2016071810,55,33
221211,2016071811,36,26
221211,2016071812,43,29
221211,2016071813,33,27
221211,2016071814,41,34
221211,2016071815,42,31
221211,2016071816,37,30
221211,2016071817,30,30
221211,2016071818,38,38
221211,2016071819,,35
221211,2016071820,44,45
221211,2016071821,47,43
221211,2016071822,48,53
221211,2016071823,60,61
221211,2016071824,63,64
221211,2016071901,59,56
221211,2016071902,47,57
221211,2016071903,44,43
221211,2016071904,57,55
221211,2016071905,55,50
221211,2016071906,46,36
221211,2016071907,50,43
221211,2016071908,59,36
221211,2016071909,52,46
221211,2016071910,55,40
221211,2016071911,55,32
221211,2016071912,40,25
221211,2016071913,36,21
221211,2016071914,28,27
221211,2016071915,34,17
221211,2016071916,30,15
221211,2016071917,21,16
221211,2016071918,20,17
221211,2016071919,27,15
221211,2016071920,27,18
221211,2016071921,26,19
221211,2016071922,32,22
221211,2016071923,32,23
221211,2016071924,44,26
221211,2016072001,23,22
221211,2016072002,22,18
221211,2016072003,23,10
221211,2016072004,23,16
221211,2016072005,20,12
221211,2016072006,21,11
221211,2016072007,16,11
221211,2016072008,22,10
221211,2016072009,23,11
221211,2016072010,25,13
221211,2016072011,22,14
221211,2016072012,31,18
221211,2016072013,26,15
221211,2016072014,42,19
221211,2016072015,34,15
221211,2016072016,35,19
221211,2016072017,25,14
221211,2016072018,18,11
221211,2016072019,22,13
221211,2016072020,26,14
221211,2016072021,22,13
221211,2016072022,23,13
221211,2016072023,22,13
221211,2016072024,21,14
221211,2016072101,17,10
221211,2016072102,8,5
221211,2016072103,11,7
221211,2016072104,13,8
221211,2016072105,17,7
221211,2016072106,16,10
221211,2016072107,15,10
221211,2016072108,31,20
221211,2016072109,23,4
221211,2016072110,32,14
221211,2016072111,29,13
221211,2016072112,39,19
221211,2016072113,37,26
221211,2016072114,34,27
221211,2016072115,38,23
221211,2016072116,25,18
221211,2016072117,21,13
221211,2016072118,30,9
221211,2016072119,23,13
221211,2016072120,21,14
221211,2016072121,14,12
221211,2016072122,20,16
221211,2016072123,23,13
221211,2016072124,26,16
221211,2016072201,23,22
221211,2016072202,28,20
221211,2016072203,31,18
221211,2016072204,22,15
221211,2016072205,18,13
221211,2016072206,16,9
221211,2016072207,19,9
221211,2016072208,24,11
221211,2016072209,28,7
221211,2016072210,19,5
221211,2016072211,27,6
221211,2016072212,35,15
221211,2016072213,31,21
221211,2016072214,42,23
221211,2016072215,33,20
221211,2016072216,19,15
221211,2016072217,17,12
221211,2016072218,20,11
221211,2016072219,18,11
221211,2016072220,20,9
221211,2016072221,18,14
221211,2016072222,18,13
221211,2016072223,17,9
221211,2016072224,24,14
221211,2016072301,26,18
221211,2016072302,31,20
221211,2016072303,25,20
221211,2016072304,26,19
221211,2016072305,23,18
221211,2016072306,30,15
221211,2016072307,26,19
221211,2016072308,37,20
221211,2016072309,39,25
221211,2016072310,32,13
221211,2016072311,26,12
221211,2016072312,28,11
221211,2016072313,28,12
221211,2016072314,37,14
221211,2016072315,32,15
221211,2016072316,34,15
221211,2016072317,31,15
221211,2016072318,28,21
221211,2016072319,25,16
221211,2016072320,19,12
221211,2016072321,23,16
221211,2016072322,25,14
221211,2016072323,29,13
221211,2016072324,25,14
221211,2016072401,25,15
221211,2016072402,23,16
221211,2016072403,26,16
221211,2016072404,29,11
221211,2016072405,33,19
221211,2016072406,34,23
221211,2016072407,25,23
221211,2016072408,37,23
221211,2016072409,42,24
221211,2016072410,42,19
221211,2016072411,42,20
221211,2016072412,34,15
221211,2016072413,38,19
221211,2016072414,26,22
221211,2016072415,38,19
221211,2016072416,30,21
221211,2016072417,29,26
221211,2016072418,24,19
221211,2016072419,24,20
221211,2016072420,28,17
221211,2016072421,18,14
221211,2016072422,28,19
221211,2016072423,29,21
221211,2016072424,32,26
221211,2016072501,27,20
221211,2016072502,19,22
221211,2016072503,33,19
221211,2016072504,28,19
221211,2016072505,31,23
221211,2016072506,30,26
221211,2016072507,27,23
221211,2016072508,42,23
221211,2016072509,35,25
221211,2016072510,41,32
221211,2016072511,50,19
221211,2016072512,34,18
221211,2016072513,41,23
221211,2016072514,28,28
221211,2016072515,30,24
221211,2016072516,36,15
221211,2016072517,27,16
221211,2016072518,19,18
221211,2016072519,17,10
221211,2016072520,21,11
221211,2016072521,24,13
221211,2016072522,31,18
221211,2016072523,32,20
221211,2016072524,32,16
221211,2016072601,31,20
221211,2016072602,25,14
221211,2016072603,33,17
221211,2016072604,25,15
221211,2016072605,39,17
221211,2016072606,42,25
221211,2016072607,43,26
221211,2016072608,49,27
221211,2016072609,45,31
221211,2016072610,42,22
221211,2016072611,43,18
221211,2016072612,31,15
221211,2016072613,32,15
221211,2016072614,26,12
221211,2016072615,29,17
221211,2016072616,32,11
221211,2016072617,29,13
221211,2016072618,23,17
221211,2016072619,25,10
221211,2016072620,22,15
221211,2016072621,24,12
221211,2016072622,27,11
221211,2016072623,27,12
221211,2016072624,24,11
221211,2016072701,20,9
221211,2016072702,21,8
221211,2016072703,24,11
221211,2016072704,29,10
221211,2016072705,22,12
221211,2016072706,19,9
221211,2016072707,23,15
221211,2016072708,33,20
221211,2016072709,27,17
221211,2016072710,24,14
221211,2016072711,30,9
221211,2016072712,30,12
221211,2016072713,25,12
221211,2016072714,24,8
221211,2016072715,24,13
221211,2016072716,31,9
221211,2016072717,25,9
221211,2016072718,24,9
221211,2016072719,25,15
221211,2016072720,30,10
221211,2016072721,25,10
221211,2016072722,20,11
221211,2016072723,23,8
221211,2016072724,30,10
221211,2016072801,19,8
221211,2016072802,21,9
221211,2016072803,25,10
221211,2016072804,25,8
221211,2016072805,26,11
221211,2016072806,26,10
221211,2016072807,27,9
221211,2016072808,30,14
221211,2016072809,23,11
221211,2016072810,26,13
221211,2016072811,32,11
221211,2016072812,32,13
221211,2016072813,31,10
221211,2016072814,32,16
221211,2016072815,36,23
221211,2016072816,36,20
221211,2016072817,34,20
221211,2016072818,31,14
221211,2016072819,30,20
221211,2016072820,34,27
221211,2016072821,39,28
221211,2016072822,36,20
221211,2016072823,36,20
221211,2016072824,34,28
221211,2016072901,34,23
221211,2016072902,35,23
221211,2016072903,38,26
221211,2016072904,38,22
221211,2016072905,35,24
221211,2016072906,34,27
221211,2016072907,40,29
221211,2016072908,41,27
221211,2016072909,39,28
221211,2016072910,34,18
221211,2016072911,38,18
221211,2016072912,42,24
221211,2016072913,36,23
221211,2016072914,34,16
221211,2016072915,29,17
221211,2016072916,28,19
221211,2016072917,32,23
221211,2016072918,23,20
221211,2016072919,24,20
221211,2016072920,24,20
221211,2016072921,25,15
221211,2016072922,26,13
221211,2016072923,22,10
221211,2016072924,24,13
221211,2016073001,28,12
221211,2016073002,21,12
221211,2016073003,25,13
221211,2016073004,29,21
221211,2016073005,28,18
221211,2016073006,33,21
221211,2016073007,34,23
221211,2016073008,33,22
221211,2016073009,37,22
221211,2016073010,42,22
221211,2016073011,43,24
221211,2016073012,44,26
221211,2016073013,41,29
221211,2016073014,35,22
221211,2016073015,32,21
221211,2016073016,33,14
221211,2016073017,30,18
221211,2016073018,20,19
221211,2016073019,22,13
221211,2016073020,16,16
221211,2016073021,24,16
221211,2016073022,19,18
221211,2016073023,24,21
221211,2016073024,21,21
221211,2016073101,17,14
221211,2016073102,15,14
221211,2016073103,21,20
221211,2016073104,8,13
221211,2016073105,13,9
221211,2016073106,14,10
221211,2016073107,15,18
221211,2016073108,23,23
221211,2016073109,22,16
221211,2016073110,26,
221211,2016073111,24,18
221211,2016073112,30,21
221211,2016073113,72,21
221211,2016073114,46,22
221211,2016073115,46,28
221211,2016073116,39,33
221211,2016073117,28,34
221211,2016073118,22,28
221211,2016073119,38,33
221211,2016073120,41,42
221211,2016073121,51,39
221211,2016073122,54,40
221211,2016073123,44,44
221211,2016073124,53,40
221211,2016080101,47,36
221211,2016080102,31,21
221211,2016080103,33,22
221211,2016080104,34,29
221211,2016080105,32,29
221211,2016080106,45,37
221211,2016080107,38,32
221211,2016080108,35,28
221211,2016080109,49,31
221211,2016080110,53,38
221211,2016080111,55,30
221211,2016080112,52,36
221211,2016080113,48,42
221211,2016080114,63,44
221211,2016080115,62,49
221211,2016080116,55,42
221211,2016080117,56,41
221211,2016080118,37,33
221211,2016080119,17,17
221211,2016080120,16,10
221211,2016080121,20,12
221211,2016080122,20,11
221211,2016080123,26,15
221211,2016080124,28,15
221211,2016080201,28,14
221211,2016080202,25,15
221211,2016080203,27,16
221211,2016080204,33,16
221211,2016080205,29,16
221211,2016080206,31,18
221211,2016080207,40,18
221211,2016080208,36,18
221211,2016080209,39,24
221211,2016080210,40,21
221211,2016080211,48,29
221211,2016080212,39,28
221211,2016080213,43,27
221211,2016080214,43,30
221211,2016080215,52,47
221211,2016080216,57,54
221211,2016080217,35,27
221211,2016080218,20,8
221211,2016080219,19,15
221211,2016080220,21,16
221211,2016080221,21,14
221211,2016080222,27,19
221211,2016080223,32,17
221211,2016080224,28,19
221211,2016080301,28,16
221211,2016080302,27,16
221211,2016080303,33,13
221211,2016080304,26,16
221211,2016080305,26,13
221211,2016080306,30,16
221211,2016080307,31,16
221211,2016080308,36,17
221211,2016080309,31,22
221211,2016080310,37,21
221211,2016080311,43,18
221211,2016080312,46,26
221211,2016080313,39,27
221211,2016080314,40,24
221211,2016080315,28,25
221211,2016080316,28,22
221211,2016080317,21,15
221211,2016080318,31,14
221211,2016080319,29,24
221211,2016080320,33,25
221211,2016080321,32,30
221211,2016080322,38,28
221211,2016080323,40,27
221211,2016080324,41,28
221211,2016080401,41,33
221211,2016080402,44,27
221211,2016080403,46,34
221211,2016080404,55,41
221211,2016080405,49,32
221211,2016080406,46,31
221211,2016080407,55,32
221211,2016080408,49,33
221211,2016080409,48,38
221211,2016080410,43,27
221211,2016080411,45,25
221211,2016080412,35,22
221211,2016080413,35,23
221211,2016080414,40,35
221211,2016080415,20,17
221211,2016080416,21,14
221211,2016080417,,
221211,2016080418,,
221211,2016080419,,
221211,2016080420,,
221211,2016080421,,14
221211,2016080422,,17
221211,2016080423,,20
221211,2016080424,,22
221211,2016080501,,17
221211,2016080502,,21
221211,2016080503,,23
221211,2016080504,,17
221211,2016080505,,16
221211,2016080506,,22
221211,2016080507,,19
221211,2016080508,,16
221211,2016080509,,20
221211,2016080510,32,13
221211,2016080511,29,15
221211,2016080512,40,14
221211,2016080513,33,22
221211,2016080514,44,22
221211,2016080515,47,18
221211,2016080516,42,18
221211,2016080517,,22
221211,2016080518,,25
221211,2016080519,,18
221211,2016080520,,23
221211,2016080521,,25
221211,2016080522,,21
221211,2016080523,,21
221211,2016080524,,20
221211,2016080601,,15
221211,2016080602,,19
221211,2016080603,,27
221211,2016080604,,34
221211,2016080605,,33
221211,2016080606,,28
221211,2016080607,,34
221211,2016080608,,32
221211,2016080609,,33
221211,2016080610,40,21
221211,2016080611,40,20
221211,2016080612,33,16
221211,2016080613,45,23
221211,2016080614,57,24
221211,2016080615,51,24
221211,2016080616,45,19
221211,2016080617,50,18
221211,2016080618,43,15
221211,2016080619,33,19
221211,2016080620,53,18
221211,2016080621,37,14
221211,2016080622,41,21
221211,2016080623,30,17
221211,2016080624,49,16
221211,2016080701,45,16
221211,2016080702,48,18
221211,2016080703,60,24
221211,2016080704,45,20
221211,2016080705,53,21
221211,2016080706,49,24
221211,2016080707,58,22
221211,2016080708,54,30
221211,2016080709,51,23
221211,2016080710,48,21
221211,2016080711,40,19
221211,2016080712,33,21
221211,2016080713,43,21
221211,2016080714,40,26
221211,2016080715,54,28
221211,2016080716,39,29
221211,2016080717,39,21
221211,2016080718,37,26
221211,2016080719,,34
221211,2016080720,,37
221211,2016080721,,35
221211,2016080722,,41
221211,2016080723,,44
221211,2016080724,,31
221211,2016080801,,36
221211,2016080802,,32
221211,2016080803,,38
221211,2016080804,,31
221211,2016080805,,34
221211,2016080806,,35
221211,2016080807,,35
221211,2016080808,,36
221211,2016080809,,37
221211,2016080810,69,34
221211,2016080811,59,36
221211,2016080812,60,33
221211,2016080813,56,35
221211,2016080814,55,37
221211,2016080815,67,49
221211,2016080816,,37
221211,2016080817,,36
221211,2016080818,,34
221211,2016080819,,36
221211,2016080820,,37
221211,2016080821,,42
221211,2016080822,,44
221211,2016080823,,37
221211,2016080824,,40
221211,2016080901,,37
221211,2016080902,,38
221211,2016080903,,28
221211,2016080904,,32
221211,2016080905,,35
221211,2016080906,,38
221211,2016080907,,36
221211,2016080908,,26
221211,2016080909,,25
221211,2016080910,,20
221211,2016080911,47,20
221211,2016080912,47,15
221211,2016080913,46,17
221211,2016080914,38,17
221211,2016080915,45,17
221211,2016080916,45,21
221211,2016080917,,22
221211,2016080918,,13
221211,2016080919,,15
221211,2016080920,,13
221211,2016080921,,11
221211,2016080922,,11
221211,2016080923,,16
221211,2016080924,,14
221211,2016081001,40,11
221211,2016081002,43,13
221211,2016081003,30,11
221211,2016081004,40,9
221211,2016081005,36,14
221211,2016081006,41,13
221211,2016081007,46,17
221211,2016081008,,19
221211,2016081009,,24
221211,2016081010,,15
221211,2016081011,,20
221211,2016081012,,18
221211,2016081013,,27
221211,2016081014,,33
221211,2016081015,,37
221211,2016081016,,32
221211,2016081017,,
221211,2016081018,,
221211,2016081019,42,29
221211,2016081020,31,19
221211,2016081021,26,15
221211,2016081022,33,18
221211,2016081023,41,26
221211,2016081024,43,21
221211,2016081101,42,21
221211,2016081102,37,22
221211,2016081103,43,22
221211,2016081104,40,25
221211,2016081105,40,26
221211,2016081106,44,24
221211,2016081107,42,27
221211,2016081108,48,28
221211,2016081109,56,31
221211,2016081110,47,29
221211,2016081111,49,27
221211,2016081112,60,38
221211,2016081113,55,39
221211,2016081114,45,32
221211,2016081115,37,24
221211,2016081116,62,50
221211,2016081117,71,54
221211,2016081118,62,51
221211,2016081119,71,55
221211,2016081120,76,52
221211,2016081121,72,44
221211,2016081122,66,40
221211,2016081123,86,52
221211,2016081124,73,48
221211,2016081201,76,52
221211,2016081202,72,47
221211,2016081203,66,50
221211,2016081204,70,46
221211,2016081205,75,49
221211,2016081206,63,49
221211,2016081207,87,46
221211,2016081208,77,55
221211,2016081209,75,51
221211,2016081210,71,51
221211,2016081211,60,44
221211,2016081212,62,50
221211,2016081213,46,35
221211,2016081214,64,54
221211,2016081215,68,50
221211,2016081216,65,45
221211,2016081217,55,43
221211,2016081218,51,44
221211,2016081219,57,41
221211,2016081220,48,32
221211,2016081221,59,39
221211,2016081222,64,45
221211,2016081223,74,50
221211,2016081224,75,50
221211,2016081301,65,51
221211,2016081302,57,48
221211,2016081303,66,45
221211,2016081304,61,46
221211,2016081305,55,41
221211,2016081306,62,41
221211,2016081307,72,46
221211,2016081308,72,52
221211,2016081309,74,52
221211,2016081310,75,53
221211,2016081311,64,46
221211,2016081312,51,44
221211,2016081313,58,42
221211,2016081314,59,48
221211,2016081315,55,37
221211,2016081316,45,41
221211,2016081317,51,37
221211,2016081318,43,25
221211,2016081319,45,25
221211,2016081320,46,25
221211,2016081321,51,30
221211,2016081322,49,35
221211,2016081323,47,33
221211,2016081324,43,42
221211,2016081401,41,36
221211,2016081402,55,36
221211,2016081403,44,30
221211,2016081404,57,32
221211,2016081405,52,35
221211,2016081406,56,34
221211,2016081407,51,35
221211,2016081408,52,35
221211,2016081409,50,35
221211,2016081410,52,43
221211,2016081411,44,41
221211,2016081412,44,32
221211,2016081413,34,22
221211,2016081414,43,28
221211,2016081415,33,27
221211,2016081416,42,27
221211,2016081417,48,37
221211,2016081418,44,33
221211,2016081419,44,32
221211,2016081420,48,39
221211,2016081421,59,37
221211,2016081422,58,35
221211,2016081423,61,47
221211,2016081424,58,43
221211,2016081501,58,45
221211,2016081502,51,39
221211,2016081503,51,41
221211,2016081504,57,48
221211,2016081505,61,42
221211,2016081506,41,37
221211,2016081507,50,34
221211,2016081508,47,32
221211,2016081509,43,33
221211,2016081510,42,29
221211,2016081511,38,26
221211,2016081512,32,21
221211,2016081513,35,23
221211,2016081514,39,22
221211,2016081515,45,28
221211,2016081516,47,30
221211,2016081517,50,36
221211,2016081518,59,
221211,2016081519,42,
221211,2016081520,71,33
221211,2016081521,59,37
221211,2016081522,86,39
221211,2016081523,62,37
221211,2016081524,64,39
221211,2016081601,62,34
221211,2016081602,59,31
221211,2016081603,54,30
221211,2016081604,63,34
221211,2016081605,54,27
221211,2016081606,57,32
221211,2016081607,65,35
221211,2016081608,62,29
221211,2016081609,51,28
221211,2016081610,31,20
221211,2016081611,28,16
221211,2016081612,25,10
221211,2016081613,20,17
221211,2016081614,32,23
221211,2016081615,26,14
221211,2016081616,38,24
221211,2016081617,46,21
221211,2016081618,42,15
221211,2016081619,35,19
221211,2016081620,39,14
221211,2016081621,32,13
221211,2016081622,42,21
221211,2016081623,33,15
221211,2016081624,39,14
221211,2016081701,31,16
221211,2016081702,41,13
221211,2016081703,33,11
221211,2016081704,41,12
221211,2016081705,32,13
221211,2016081706,35,15
221211,2016081707,33,15
221211,2016081708,30,17
221211,2016081709,31,13
221211,2016081710,26,16
221211,2016081711,18,9
221211,2016081712,13,7
221211,2016081713,32,8
221211,2016081714,30,10
221211,2016081715,37,17
221211,2016081716,44,20
221211,2016081717,41,19
221211,2016081718,36,19
221211,2016081719,34,17
221211,2016081720,23,15
221211,2016081721,27,13
221211,2016081722,32,13
221211,2016081723,31,16
221211,2016081724,36,21
221211,2016081801,26,10
221211,2016081802,25,14
221211,2016081803,28,13
221211,2016081804,21,16
221211,2016081805,28,15
221211,2016081806,27,13
221211,2016081807,28,12
221211,2016081808,31,16
221211,2016081809,33,16
221211,2016081810,19,13
221211,2016081811,20,13
221211,2016081812,30,15
221211,2016081813,28,13
221211,2016081814,28,17
221211,2016081815,23,16
221211,2016081816,20,12
221211,2016081817,31,15
221211,2016081818,25,13
221211,2016081819,25,16
