측정소코드,측정일시,PM10,PM25
221211,2016100605,33,11
221211,2016100606,20,11
221211,2016100607,20,11
221211,2016100608,23,19
221211,2016100609,24,13
221211,2016100610,,
221211,2016100611,,
221211,2016100612,,
221211,2016100613,,
221211,2016100614,,
221211,2016100615,,
221211,2016100616,,
221211,2016100617,,
221211,2016100618,,
221211,2016100619,,
221211,2016100620,,
221211,2016100621,,
221211,2016100622,,
221211,2016100623,,
221211,2016100624,,
221211,2016100701,,
221211,2016100702,,
221211,2016100703,,
221211,2016100704,,
221211,2016100705,,
221211,2016100706,,
221211,2016100707,,
221211,2016100708,,
221211,2016100709,,
221211,2016100710,,
221211,2016100711,,
221211,2016100712,,
221211,2016100713,,
221211,2016100714,,
221211,2016100715,,
221211,2016100716,,
221211,2016100717,41,16
221211,2016100718,40,14
221211,2016100719,42,13
221211,2016100720,37,20
221211,2016100721,39,14
221211,2016100722,45,14
221211,2016100723,45,13
221211,2016100724,40,11
221211,2016100801,38,17
221211,2016100802,33,13
221211,2016100803,33,17
221211,2016100804,38,21
221211,2016100805,43,20
221211,2016100806,27,15
221211,2016100807,30,21
221211,2016100808,31,18
221211,2016100809,35,21
221211,2016100810,31,20
221211,2016100811,26,19
221211,2016100812,26,19
221211,2016100813,32,15
221211,2016100814,37,19
221211,2016100815,27,10
221211,2016100816,20,19
221211,2016100817,28,20
221211,2016100818,17,19
221211,2016100819,20,11
221211,2016100820,23,13
221211,2016100821,38,14
221211,2016100822,31,18
221211,2016100823,30,19
221211,2016100824,37,18
221211,2016100901,34,18
221211,2016100902,35,16
221211,2016100903,31,18
221211,2016100904,34,15
221211,2016100905,25,16
221211,2016100906,32,16
221211,2016100907,33,17
221211,2016100908,25,11
221211,2016100909,23,11
221211,2016100910,23,11
221211,2016100911,24,9
221211,2016100912,22,11
221211,2016100913,24,11
221211,2016100914,24,10
221211,2016100915,24,10
221211,2016100916,22,13
221211,2016100917,24,10
221211,2016100918,28,13
221211,2016100919,30,12
221211,2016100920,30,13
221211,2016100921,26,14
221211,2016100922,22,11
221211,2016100923,26,9
221211,2016100924,23,13
221211,2016101001,28,12
221211,2016101002,26,11
221211,2016101003,32,14
221211,2016101004,26,13
221211,2016101005,22,10
221211,2016101006,25,10
221211,2016101007,31,14
221211,2016101008,29,16
221211,2016101009,35,18
221211,2016101010,,
221211,2016101011,,
221211,2016101012,,
221211,2016101013,,
221211,2016101014,,
221211,2016101015,,10
221211,2016101016,,12
221211,2016101017,26,10
221211,2016101018,33,12
221211,2016101019,32,15
221211,2016101020,28,11
221211,2016101021,40,17
221211,2016101022,43,22
221211,2016101023,34,18
221211,2016101024,35,17
221211,2016101101,27,16
221211,2016101102,40,16
221211,2016101103,34,14
221211,2016101104,32,14
221211,2016101105,42,15
221211,2016101106,31,17
221211,2016101107,32,14
221211,2016101108,34,20
221211,2016101109,43,22
221211,2016101110,42,18
221211,2016101111,38,16
221211,2016101112,43,24
221211,2016101113,43,19
221211,2016101114,41,21
221211,2016101115,35,13
221211,2016101116,37,13
221211,2016101117,32,22
221211,2016101118,32,13
221211,2016101119,39,12
221211,2016101120,42,11
221211,2016101121,33,12
221211,2016101122,44,23
221211,2016101123,43,19
221211,2016101124,40,23
221211,2016101201,42,20
221211,2016101202,42,19
221211,2016101203,41,22
221211,2016101204,33,21
221211,2016101205,46,23
221211,2016101206,37,22
221211,2016101207,42,28
221211,2016101208,57,32
221211,2016101209,67,39
221211,2016101210,67,45
221211,2016101211,63,39
221211,2016101212,80,47
221211,2016101213,74,37
221211,2016101214,61,37
221211,2016101215,56,32
221211,2016101216,65,37
221211,2016101217,58,36
221211,2016101218,54,30
221211,2016101219,54,33
221211,2016101220,55,26
221211,2016101221,40,22
221211,2016101222,42,24
221211,2016101223,40,24
221211,2016101224,50,24
221211,2016101301,46,20
221211,2016101302,52,24
221211,2016101303,43,23
221211,2016101304,45,22
221211,2016101305,46,19
221211,2016101306,44,20
221211,2016101307,49,29
221211,2016101308,51,33
221211,2016101309,60,31
221211,2016101310,55,37
221211,2016101311,55,33
221211,2016101312,62,31
221211,2016101313,56,34
221211,2016101314,43,22
221211,2016101315,47,26
221211,2016101316,57,35
221211,2016101317,61,31
221211,2016101318,63,35
221211,2016101319,71,34
221211,2016101320,63,38
221211,2016101321,64,32
221211,2016101322,81,52
221211,2016101323,58,38
221211,2016101324,62,38
221211,2016101401,62,38
221211,2016101402,55,36
221211,2016101403,47,35
221211,2016101404,55,35
221211,2016101405,51,37
221211,2016101406,49,34
221211,2016101407,48,32
221211,2016101408,58,37
221211,2016101409,65,40
221211,2016101410,73,42
221211,2016101411,69,42
221211,2016101412,58,36
221211,2016101413,45,27
221211,2016101414,44,24
221211,2016101415,43,28
221211,2016101416,43,26
221211,2016101417,54,27
221211,2016101418,48,30
221211,2016101419,52,39
221211,2016101420,61,36
221211,2016101421,58,42
221211,2016101422,73,58
221211,2016101423,78,49
221211,2016101424,69,53
221211,2016101501,77,50
221211,2016101502,64,53
221211,2016101503,72,50
221211,2016101504,65,49
221211,2016101505,68,54
221211,2016101506,70,49
221211,2016101507,67,50
221211,2016101508,73,57
221211,2016101509,78,64
221211,2016101510,64,59
221211,2016101511,75,59
221211,2016101512,78,50
221211,2016101513,70,44
221211,2016101514,66,47
221211,2016101515,63,45
221211,2016101516,54,38
221211,2016101517,55,33
221211,2016101518,41,27
221211,2016101519,50,35
221211,2016101520,62,40
221211,2016101521,52,38
221211,2016101522,60,34
221211,2016101523,53,36
221211,2016101524,58,35
221211,2016101601,46,29
221211,2016101602,44,28
221211,2016101603,47,26
221211,2016101604,54,39
221211,2016101605,56,38
221211,2016101606,49,36
221211,2016101607,53,32
221211,2016101608,56,41
221211,2016101609,63,49
221211,2016101610,72,47
221211,2016101611,45,25
221211,2016101612,41,18
221211,2016101613,55,33
221211,2016101614,31,14
221211,2016101615,36,21
221211,2016101616,33,19
221211,2016101617,38,20
221211,2016101618,33,22
221211,2016101619,33,9
221211,2016101620,32,14
221211,2016101621,25,10
221211,2016101622,25,11
221211,2016101623,23,11
221211,2016101624,25,10
221211,2016101701,35,9
221211,2016101702,27,9
221211,2016101703,21,12
221211,2016101704,24,13
221211,2016101705,36,13
221211,2016101706,27,15
221211,2016101707,35,18
221211,2016101708,33,19
221211,2016101709,48,18
221211,2016101710,41,19
221211,2016101711,23,11
221211,2016101712,28,14
221211,2016101713,21,9
221211,2016101714,34,13
221211,2016101715,24,8
221211,2016101716,29,5
221211,2016101717,29,10
221211,2016101718,41,11
221211,2016101719,44,18
221211,2016101720,44,20
221211,2016101721,42,25
221211,2016101722,46,18
221211,2016101723,45,23
221211,2016101724,37,19
221211,2016101801,43,23
221211,2016101802,46,21
221211,2016101803,44,23
221211,2016101804,42,21
221211,2016101805,42,31
221211,2016101806,51,33
221211,2016101807,50,31
221211,2016101808,63,41
221211,2016101809,69,46
221211,2016101810,67,49
221211,2016101811,73,48
221211,2016101812,70,37
221211,2016101813,71,37
221211,2016101814,57,32
221211,2016101815,59,37
221211,2016101816,72,43
221211,2016101817,33,15
221211,2016101818,31,11
221211,2016101819,49,25
221211,2016101820,59,32
221211,2016101821,66,34
221211,2016101822,67,31
221211,2016101823,59,40
221211,2016101824,63,36
221211,2016101901,57,31
221211,2016101902,65,34
221211,2016101903,70,35
221211,2016101904,65,36
221211,2016101905,63,34
221211,2016101906,61,28
221211,2016101907,57,26
221211,2016101908,55,36
221211,2016101909,69,39
221211,2016101910,60,36
221211,2016101911,46,24
221211,2016101912,57,32
221211,2016101913,47,29
221211,2016101914,47,24
221211,2016101915,42,21
221211,2016101916,39,21
221211,2016101917,42,27
221211,2016101918,55,32
221211,2016101919,60,27
221211,2016101920,62,34
221211,2016101921,64,35
221211,2016101922,70,34
221211,2016101923,60,36
221211,2016101924,56,35
221211,2016102001,71,42
221211,2016102002,70,41
221211,2016102003,66,40
221211,2016102004,73,49
221211,2016102005,66,43
221211,2016102006,63,44
221211,2016102007,68,44
221211,2016102008,61,43
221211,2016102009,72,56
221211,2016102010,71,49
221211,2016102011,73,43
221211,2016102012,70,37
221211,2016102013,62,46
221211,2016102014,76,44
221211,2016102015,66,38
221211,2016102016,62,39
221211,2016102017,73,43
221211,2016102018,86,53
221211,2016102019,83,37
221211,2016102020,81,41
221211,2016102021,74,38
221211,2016102022,79,35
221211,2016102023,65,26
221211,2016102024,62,34
221211,2016102101,61,26
221211,2016102102,61,18
221211,2016102103,55,25
221211,2016102104,52,22
221211,2016102105,54,22
221211,2016102106,45,26
221211,2016102107,48,26
221211,2016102108,46,21
221211,2016102109,46,21
221211,2016102110,42,23
221211,2016102111,,
221211,2016102112,,
221211,2016102113,,
221211,2016102114,,
221211,2016102115,,
221211,2016102116,60,
221211,2016102117,54,
221211,2016102118,45,16
221211,2016102119,42,18
221211,2016102120,33,17
221211,2016102121,28,14
221211,2016102122,25,11
221211,2016102123,29,14
221211,2016102124,27,14
221211,2016102201,25,10
221211,2016102202,19,11
221211,2016102203,21,11
221211,2016102204,21,8
221211,2016102205,18,10
221211,2016102206,24,7
221211,2016102207,19,12
221211,2016102208,16,11
221211,2016102209,28,10
221211,2016102210,37,21
221211,2016102211,31,13
221211,2016102212,27,9
221211,2016102213,40,14
221211,2016102214,39,12
221211,2016102215,35,11
221211,2016102216,29,21
221211,2016102217,31,17
221211,2016102218,37,17
221211,2016102219,35,15
221211,2016102220,32,13
221211,2016102221,39,18
221211,2016102222,26,13
221211,2016102223,26,11
221211,2016102224,19,10
221211,2016102301,27,8
221211,2016102302,18,8
221211,2016102303,20,10
221211,2016102304,19,11
221211,2016102305,23,9
221211,2016102306,13,11
221211,2016102307,21,13
221211,2016102308,27,17
221211,2016102309,12,9
221211,2016102310,10,5
221211,2016102311,7,5
221211,2016102312,17,4
221211,2016102313,11,6
221211,2016102314,35,13
221211,2016102315,33,12
221211,2016102316,31,9
221211,2016102317,31,7
221211,2016102318,25,10
221211,2016102319,26,14
221211,2016102320,29,12
221211,2016102321,23,12
221211,2016102322,24,12
221211,2016102323,25,13
221211,2016102324,25,11
221211,2016102401,18,10
221211,2016102402,21,8
221211,2016102403,18,9
221211,2016102404,27,11
221211,2016102405,21,11
221211,2016102406,20,7
221211,2016102407,19,9
221211,2016102408,25,10
221211,2016102409,25,7
221211,2016102410,29,11
221211,2016102411,30,9
221211,2016102412,43,10
221211,2016102413,26,9
221211,2016102414,25,11
221211,2016102415,32,11
221211,2016102416,37,13
221211,2016102417,26,9
221211,2016102418,17,10
221211,2016102419,20,13
221211,2016102420,17,14
221211,2016102421,34,16
221211,2016102422,22,13
221211,2016102423,26,13
221211,2016102424,35,15
221211,2016102501,31,18
221211,2016102502,27,11
221211,2016102503,20,11
221211,2016102504,32,11
221211,2016102505,32,16
221211,2016102506,31,17
221211,2016102507,28,15
221211,2016102508,42,21
221211,2016102509,50,26
221211,2016102510,50,24
221211,2016102511,43,17
221211,2016102512,48,17
221211,2016102513,46,19
221211,2016102514,34,17
221211,2016102515,,
221211,2016102516,,
221211,2016102517,,
221211,2016102518,,
221211,2016102519,,
221211,2016102520,,
221211,2016102521,,
221211,2016102522,,
221211,2016102523,,
221211,2016102524,,
221211,2016102601,,
221211,2016102602,,
221211,2016102603,,
221211,2016102604,,
221211,2016102605,,
221211,2016102606,,
221211,2016102607,,
221211,2016102608,,
221211,2016102609,,
221211,2016102610,,
221211,2016102611,,
221211,2016102612,,
221211,2016102613,,
221211,2016102614,40,23
221211,2016102615,33,22
221211,2016102616,36,26
221211,2016102617,33,24
221211,2016102618,61,30
221211,2016102619,52,29
221211,2016102620,48,26
221211,2016102621,48,26
221211,2016102622,54,27
221211,2016102623,44,30
221211,2016102624,47,26
221211,2016102701,38,28
221211,2016102702,26,23
221211,2016102703,39,24
221211,2016102704,34,27
221211,2016102705,28,24
221211,2016102706,28,21
221211,2016102707,26,22
221211,2016102708,35,26
221211,2016102709,55,29
221211,2016102710,,
221211,2016102711,64,
221211,2016102712,64,
221211,2016102713,65,18
221211,2016102714,51,15
221211,2016102715,45,18
221211,2016102716,50,17
221211,2016102717,44,19
221211,2016102718,41,18
221211,2016102719,36,18
221211,2016102720,33,16
221211,2016102721,30,15
221211,2016102722,35,16
221211,2016102723,34,14
221211,2016102724,33,11
221211,2016102801,30,12
221211,2016102802,30,11
221211,2016102803,32,12
221211,2016102804,29,12
221211,2016102805,29,12
221211,2016102806,26,11
221211,2016102807,18,9
221211,2016102808,22,11
221211,2016102809,17,10
221211,2016102810,16,10
221211,2016102811,28,13
221211,2016102812,22,11
221211,2016102813,21,17
221211,2016102814,17,9
221211,2016102815,15,10
221211,2016102816,11,9
221211,2016102817,13,6
221211,2016102818,15,7
221211,2016102819,13,7
221211,2016102820,10,8
221211,2016102821,10,9
221211,2016102822,8,10
221211,2016102823,9,12
221211,2016102824,31,17
221211,2016102901,30,21
221211,2016102902,32,22
221211,2016102903,36,31
221211,2016102904,48,24
221211,2016102905,46,28
221211,2016102906,39,24
221211,2016102907,45,25
221211,2016102908,56,25
221211,2016102909,62,37
221211,2016102910,56,25
221211,2016102911,36,13
221211,2016102912,18,15
221211,2016102913,36,16
221211,2016102914,32,23
221211,2016102915,44,24
221211,2016102916,36,30
221211,2016102917,53,33
221211,2016102918,44,33
221211,2016102919,56,28
221211,2016102920,52,35
221211,2016102921,55,30
221211,2016102922,46,34
221211,2016102923,51,34
221211,2016102924,41,31
221211,2016103001,45,34
221211,2016103002,45,35
221211,2016103003,48,33
221211,2016103004,45,32
221211,2016103005,44,34
221211,2016103006,45,36
221211,2016103007,52,39
221211,2016103008,55,42
221211,2016103009,59,38
221211,2016103010,60,31
221211,2016103011,44,21
221211,2016103012,38,18
221211,2016103013,34,8
221211,2016103014,23,10
221211,2016103015,24,7
221211,2016103016,15,8
221211,2016103017,26,12
221211,2016103018,18,13
221211,2016103019,27,15
221211,2016103020,35,28
221211,2016103021,22,19
221211,2016103022,27,18
221211,2016103023,29,23
221211,2016103024,35,23
221211,2016103101,34,18
221211,2016103102,29,18
221211,2016103103,28,22
221211,2016103104,27,19
221211,2016103105,36,21
221211,2016103106,28,18
221211,2016103107,32,28
221211,2016103108,39,25
221211,2016103109,56,39
221211,2016103110,63,34
221211,2016103111,74,28
221211,2016103112,80,32
221211,2016103113,72,32
221211,2016103114,62,26
221211,2016103115,56,20
221211,2016103116,47,29
221211,2016103117,65,30
221211,2016103118,46,28
221211,2016103119,56,27
221211,2016103120,51,24
221211,2016103121,39,19
221211,2016103122,45,28
221211,2016103123,45,28
221211,2016103124,48,28
221211,2016110101,48,26
221211,2016110102,50,34
221211,2016110103,46,33
221211,2016110104,49,39
221211,2016110105,45,33
221211,2016110106,40,33
221211,2016110107,38,29
221211,2016110108,31,20
221211,2016110109,21,19
221211,2016110110,33,14
221211,2016110111,41,11
221211,2016110112,39,11
221211,2016110113,33,15
221211,2016110114,26,12
221211,2016110115,21,9
221211,2016110116,28,10
221211,2016110117,20,11
221211,2016110118,20,9
221211,2016110119,17,11
221211,2016110120,18,17
221211,2016110121,23,17
221211,2016110122,35,20
221211,2016110123,39,21
221211,2016110124,22,15
221211,2016110201,22,18
221211,2016110202,27,18
221211,2016110203,31,17
221211,2016110204,28,18
221211,2016110205,27,22
221211,2016110206,26,18
221211,2016110207,26,19
221211,2016110208,32,22
221211,2016110209,43,24
221211,2016110210,47,18
221211,2016110211,57,14
221211,2016110212,43,12
221211,2016110213,27,17
221211,2016110214,16,8
221211,2016110215,23,8
221211,2016110216,27,11
221211,2016110217,30,12
221211,2016110218,32,17
221211,2016110219,37,20
221211,2016110220,26,19
221211,2016110221,63,36
221211,2016110222,58,36
221211,2016110223,37,26
221211,2016110224,39,27
221211,2016110301,43,27
221211,2016110302,47,27
221211,2016110303,45,27
221211,2016110304,41,27
221211,2016110305,45,28
221211,2016110306,39,28
221211,2016110307,46,31
221211,2016110308,59,37
221211,2016110309,75,46
221211,2016110310,90,45
221211,2016110311,88,44
221211,2016110312,83,34
221211,2016110313,77,36
221211,2016110314,79,46
221211,2016110315,66,41
221211,2016110316,72,41
221211,2016110317,67,42
221211,2016110318,63,44
221211,2016110319,76,49
221211,2016110320,74,52
221211,2016110321,76,50
221211,2016110322,71,53
221211,2016110323,93,53
221211,2016110324,82,58
221211,2016110401,77,52
221211,2016110402,75,53
221211,2016110403,73,52
221211,2016110404,64,52
221211,2016110405,73,54
221211,2016110406,64,53
221211,2016110407,80,64
221211,2016110408,92,60
221211,2016110409,97,67
221211,2016110410,116,70
221211,2016110411,117,60
221211,2016110412,106,55
221211,2016110413,81,38
221211,2016110414,87,46
221211,2016110415,70,39
221211,2016110416,61,43
221211,2016110417,67,39
221211,2016110418,55,37
221211,2016110419,55,36
221211,2016110420,74,48
221211,2016110421,74,51
221211,2016110422,65,49
221211,2016110423,64,48
221211,2016110424,72,46
221211,2016110501,65,47
221211,2016110502,66,46
221211,2016110503,64,51
221211,2016110504,70,51
221211,2016110505,71,49
221211,2016110506,64,50
221211,2016110507,67,49
221211,2016110508,93,63
221211,2016110509,110,77
221211,2016110510,143,90
221211,2016110511,135,76
221211,2016110512,70,36
221211,2016110513,51,25
221211,2016110514,51,27
221211,2016110515,51,29
221211,2016110516,50,26
221211,2016110517,48,30
221211,2016110518,53,27
221211,2016110519,49,27
221211,2016110520,62,38
221211,2016110521,59,39
221211,2016110522,54,36
221211,2016110523,53,32
221211,2016110524,53,39
221211,2016110601,56,36
221211,2016110602,53,40
221211,2016110603,61,43
221211,2016110604,56,41
221211,2016110605,58,42
221211,2016110606,49,43
221211,2016110607,69,47
221211,2016110608,55,31
221211,2016110609,34,25
221211,2016110610,31,16
221211,2016110611,33,10
221211,2016110612,31,14
221211,2016110613,29,14
221211,2016110614,36,15
221211,2016110615,34,18
221211,2016110616,37,25
221211,2016110617,41,29
221211,2016110618,41,30
221211,2016110619,45,35
221211,2016110620,42,33
221211,2016110621,40,30
221211,2016110622,41,30
221211,2016110623,36,29
221211,2016110624,33,30
221211,2016110701,33,26
221211,2016110702,39,25
221211,2016110703,38,27
221211,2016110704,33,19
221211,2016110705,32,23
221211,2016110706,30,23
221211,2016110707,42,28
221211,2016110708,38,21
221211,2016110709,43,29
221211,2016110710,62,33
221211,2016110711,63,31
221211,2016110712,41,23
221211,2016110713,38,22
221211,2016110714,38,18
221211,2016110715,40,20
221211,2016110716,30,22
221211,2016110717,36,25
221211,2016110718,59,37
221211,2016110719,43,26
221211,2016110720,63,38
221211,2016110721,42,34
221211,2016110722,47,39
221211,2016110723,63,42
221211,2016110724,59,43
221211,2016110801,66,41
221211,2016110802,48,34
221211,2016110803,50,32
221211,2016110804,59,38
221211,2016110805,46,34
221211,2016110806,59,39
221211,2016110807,46,40
221211,2016110808,50,37
221211,2016110809,38,35
221211,2016110810,36,21
221211,2016110811,55,35
221211,2016110812,45,27
221211,2016110813,34,22
221211,2016110814,31,18
221211,2016110815,36,24
221211,2016110816,36,25
221211,2016110817,39,28
221211,2016110818,38,32
221211,2016110819,32,29
221211,2016110820,35,32
221211,2016110821,41,30
221211,2016110822,41,38
221211,2016110823,48,38
221211,2016110824,40,31
221211,2016110901,25,24
221211,2016110902,30,29
221211,2016110903,40,34
221211,2016110904,48,36
221211,2016110905,45,41
221211,2016110906,54,48
221211,2016110907,64,48
221211,2016110908,68,53
221211,2016110909,73,60
221211,2016110910,85,55
221211,2016110911,87,48
221211,2016110912,,48
221211,2016110913,60,38
221211,2016110914,33,13
221211,2016110915,25,15
221211,2016110916,29,13
221211,2016110917,30,18
221211,2016110918,24,23
221211,2016110919,36,29
221211,2016110920,38,25
221211,2016110921,31,19
221211,2016110922,49,37
221211,2016110923,48,32
221211,2016110924,46,32
221211,2016111001,31,19
221211,2016111002,54,39
221211,2016111003,51,34
221211,2016111004,50,36
221211,2016111005,41,26
221211,2016111006,41,26
221211,2016111007,52,37
221211,2016111008,45,29
221211,2016111009,99,69
221211,2016111010,86,45
221211,2016111011,67,28
221211,2016111012,47,13
221211,2016111013,33,11
221211,2016111014,30,12
221211,2016111015,30,12
221211,2016111016,21,14
221211,2016111017,18,18
221211,2016111018,18,12
221211,2016111019,19,18
221211,2016111020,22,15
221211,2016111021,14,10
221211,2016111022,17,11
221211,2016111023,24,12
221211,2016111024,28,12
221211,2016111101,18,12
221211,2016111102,23,13
221211,2016111103,15,12
221211,2016111104,27,21
221211,2016111105,23,18
221211,2016111106,25,18
221211,2016111107,31,25
221211,2016111108,45,33
221211,2016111109,59,37
221211,2016111110,79,49
221211,2016111111,81,42
221211,2016111112,53,23
221211,2016111113,62,28
221211,2016111114,64,33
221211,2016111115,63,31
221211,2016111116,60,31
221211,2016111117,61,27
221211,2016111118,62,31
221211,2016111119,77,34
221211,2016111120,81,44
221211,2016111121,84,43
221211,2016111122,80,45
221211,2016111123,78,43
221211,2016111124,79,44
221211,2016111201,76,44
221211,2016111202,68,41
221211,2016111203,67,38
221211,2016111204,66,35
221211,2016111205,60,33
221211,2016111206,56,35
221211,2016111207,63,41
221211,2016111208,77,43
221211,2016111209,75,39
221211,2016111210,106,55
221211,2016111211,110,44
221211,2016111212,96,39
221211,2016111213,79,35
221211,2016111214,65,33
221211,2016111215,81,37
221211,2016111216,138,37
221211,2016111217,129,34
221211,2016111218,82,36
221211,2016111219,92,49
221211,2016111220,116,69
221211,2016111221,86,51
221211,2016111222,80,43
221211,2016111223,77,37
221211,2016111224,82,42
221211,2016111301,77,45
221211,2016111302,72,44
221211,2016111303,67,38
221211,2016111304,71,43
221211,2016111305,65,38
221211,2016111306,64,37
221211,2016111307,71,32
221211,2016111308,69,42
221211,2016111309,82,44
221211,2016111310,90,50
221211,2016111311,98,56
221211,2016111312,88,47
221211,2016111313,126,53
221211,2016111314,146,54
221211,2016111315,125,47
221211,2016111316,93,48
221211,2016111317,104,59
221211,2016111318,95,59
221211,2016111319,86,47
221211,2016111320,83,43
221211,2016111321,79,45
221211,2016111322,101,59
221211,2016111323,116,66
221211,2016111324,93,63
221211,2016111401,85,53
221211,2016111402,88,60
221211,2016111403,79,48
221211,2016111404,64,49
221211,2016111405,49,37
221211,2016111406,49,35
221211,2016111407,55,38
221211,2016111408,52,42
221211,2016111409,63,46
221211,2016111410,63,48
221211,2016111411,68,50
221211,2016111412,64,49
221211,2016111413,75,47
221211,2016111414,46,29
221211,2016111415,41,19
221211,2016111416,40,17
221211,2016111417,57,36
221211,2016111418,50,30
221211,2016111419,62,34
221211,2016111420,65,37
221211,2016111421,69,39
221211,2016111422,61,42
221211,2016111423,64,35
221211,2016111424,54,33
221211,2016111501,53,39
221211,2016111502,51,36
221211,2016111503,48,32
221211,2016111504,42,37
221211,2016111505,38,31
221211,2016111506,39,29
221211,2016111507,45,32
221211,2016111508,43,31
221211,2016111509,46,37
221211,2016111510,78,48
221211,2016111511,82,35
221211,2016111512,63,23
221211,2016111513,50,19
221211,2016111514,51,21
221211,2016111515,45,24
221211,2016111516,45,18
221211,2016111517,38,18
221211,2016111518,60,28
221211,2016111519,69,29
221211,2016111520,63,31
221211,2016111521,74,43
221211,2016111522,72,37
221211,2016111523,75,37
221211,2016111524,76,43
221211,2016111601,66,36
221211,2016111602,61,35
221211,2016111603,69,39
221211,2016111604,53,32
221211,2016111605,52,29
221211,2016111606,54,31
221211,2016111607,48,29
221211,2016111608,55,35
221211,2016111609,76,44
221211,2016111610,91,44
221211,2016111611,98,35
221211,2016111612,82,34
221211,2016111613,79,35
221211,2016111614,37,23
221211,2016111615,20,13
221211,2016111616,44,17
221211,2016111617,49,23
221211,2016111618,63,33
221211,2016111619,62,30
221211,2016111620,51,26
221211,2016111621,63,37
221211,2016111622,62,33
221211,2016111623,62,41
221211,2016111624,57,32
221211,2016111701,60,39
221211,2016111702,62,39
221211,2016111703,70,43
221211,2016111704,66,40
221211,2016111705,64,44
221211,2016111706,71,43
221211,2016111707,83,50
221211,2016111708,86,53
221211,2016111709,122,65
221211,2016111710,147,82
221211,2016111711,153,84
221211,2016111712,132,63
221211,2016111713,135,65
221211,2016111714,121,64
221211,2016111715,126,65
221211,2016111716,,
221211,2016111717,118,52
221211,2016111718,82,46
221211,2016111719,75,38
221211,2016111720,99,55
221211,2016111721,88,48
221211,2016111722,82,43
221211,2016111723,80,49
221211,2016111724,89,51
221211,2016111801,89,54
221211,2016111802,79,48
221211,2016111803,76,50
221211,2016111804,75,53
221211,2016111805,72,44
221211,2016111806,74,51
221211,2016111807,74,50
221211,2016111808,85,55
221211,2016111809,99,65
221211,2016111810,134,79
221211,2016111811,113,56
221211,2016111812,118,66
221211,2016111813,116,59
221211,2016111814,116,54
221211,2016111815,89,40
221211,2016111816,54,36
221211,2016111817,68,36
221211,2016111818,70,48
221211,2016111819,59,47
221211,2016111820,52,35
221211,2016111821,34,30
221211,2016111822,31,26
221211,2016111823,33,25
